iterations,fitness,violations
1,1871,
2,1871,
3,1871,
4,1871,
5,1871,
6,1871,
7,1871,
8,1871,
9,1871,
10,1871,
11,1871,
12,1871,
13,1871,
14,1871,
15,1871,
16,1871,
17,1871,
18,1871,
19,1871,
20,1871,
21,1871,
22,1871,
23,1871,
24,1871,
25,1871,
26,1871,
27,1871,
28,1871,
29,1871,
30,1871,
31,1871,
32,1871,
33,1871,
34,1871,
35,1871,
36,1871,
37,1871,
38,1871,
39,1871,
40,1871,
41,1871,
42,1871,
43,1871,
44,1871,
45,1871,
46,1871,
47,1871,
48,1871,
49,1871,
50,1871,
51,1871,
52,1871,
53,1871,
54,1871,
55,1871,
56,1871,
57,1871,
58,1871,
59,1871,
60,1871,
61,1871,
62,1871,
63,1871,
64,1871,
65,1871,
66,1871,
67,1871,
68,1871,
69,1871,
70,1871,
71,1871,
72,1871,
73,1871,
74,1871,
75,1871,
76,1871,
77,1871,
78,1871,
79,1871,
80,1871,
81,1871,
82,1871,
83,1871,
84,1871,
85,1871,
86,1871,
87,1871,
88,1871,
89,1871,
90,1871,
91,1871,
92,1871,
93,1871,
94,1871,
95,1871,
96,1871,
97,1871,
98,1871,
99,1871,
100,1871,15.0
