iterations,fitness,violations
1,2052,
2,2052,
3,2052,
4,2052,
5,2052,
6,2052,
7,2052,
8,2052,
9,2052,
10,2052,
11,2052,
12,2052,
13,2052,
14,2052,
15,2052,
16,2052,
17,2052,
18,2052,
19,2052,
20,2052,
21,2052,
22,2052,
23,2052,
24,2052,
25,2052,
26,2052,
27,2052,
28,2052,
29,2052,
30,2052,
31,2052,
32,2052,
33,2052,
34,2052,
35,2052,
36,2052,
37,2052,
38,2052,
39,2052,
40,2052,
41,2052,
42,2052,
43,2052,
44,2052,
45,2052,
46,2052,
47,2052,
48,2052,
49,2052,
50,2052,
51,2052,
52,2052,
53,2052,
54,2052,
55,2052,
56,2052,
57,2052,
58,2052,
59,2052,
60,2052,
61,2052,
62,2052,
63,2052,
64,2052,
65,2052,
66,2052,
67,2052,
68,2052,
69,2052,
70,2052,
71,2052,
72,2052,
73,2052,
74,2052,
75,2052,
76,2052,
77,2052,
78,2052,
79,2052,
80,2052,
81,2052,
82,2052,
83,2052,
84,2052,
85,2052,
86,2052,
87,2052,
88,2052,
89,2052,
90,2052,
91,2052,
92,2052,
93,2052,
94,2052,
95,2052,
96,2052,
97,2052,
98,2052,
99,2052,
100,2052,17.0
