iterations,fitness,violations
1,1878,
2,1878,
3,1878,
4,1878,
5,1878,
6,1878,
7,1878,
8,1878,
9,1878,
10,1878,
11,1878,
12,1878,
13,1878,
14,1878,
15,1878,
16,1878,
17,1878,
18,1878,
19,1878,
20,1878,
21,1878,
22,1878,
23,1878,
24,1878,
25,1878,
26,1878,
27,1878,
28,1878,
29,1878,
30,1878,
31,1878,
32,1878,
33,1878,
34,1878,
35,1878,
36,1878,
37,1878,
38,1878,
39,1878,
40,1878,
41,1878,
42,1878,
43,1878,
44,1878,
45,1878,
46,1878,
47,1878,
48,1878,
49,1878,
50,1878,
51,1878,
52,1878,
53,1878,
54,1878,
55,1878,
56,1878,
57,1878,
58,1878,
59,1878,
60,1878,
61,1878,
62,1878,
63,1878,
64,1878,
65,1878,
66,1878,
67,1878,
68,1878,
69,1878,
70,1878,
71,1878,
72,1878,
73,1878,
74,1878,
75,1878,
76,1878,
77,1878,
78,1878,
79,1878,
80,1878,
81,1878,
82,1878,
83,1878,
84,1878,
85,1878,
86,1878,
87,1878,
88,1878,
89,1878,
90,1878,
91,1878,
92,1878,
93,1878,
94,1878,
95,1878,
96,1878,
97,1878,
98,1878,
99,1878,
100,1878,15.0
