iterations,fitness,violations
1,3231,
2,3231,
3,3231,
4,3231,
5,3231,
6,3231,
7,3231,
8,3231,
9,3231,
10,3231,
11,3231,
12,3231,
13,3231,
14,3231,
15,3231,
16,3231,
17,3231,
18,3231,
19,3231,
20,3231,
21,3231,
22,3231,
23,3231,
24,3231,
25,3231,
26,3231,
27,3231,
28,3231,
29,3231,
30,3231,
31,3231,
32,3231,
33,3231,
34,3231,
35,3231,
36,3231,
37,3231,
38,3231,
39,3231,
40,3231,
41,3231,
42,3231,
43,3231,
44,3231,
45,3231,
46,3231,
47,3231,
48,3231,
49,3231,
50,3231,
51,3231,
52,3231,
53,3231,
54,3231,
55,3231,
56,3231,
57,3231,
58,3231,
59,3231,
60,3231,
61,3231,
62,3231,
63,3231,
64,3231,
65,3231,
66,3231,
67,3231,
68,3231,
69,3231,
70,3231,
71,3231,
72,3231,
73,3231,
74,3231,
75,3231,
76,3231,
77,3231,
78,3231,
79,3231,
80,3231,
81,3231,
82,3231,
83,3231,
84,3231,
85,3231,
86,3231,
87,3231,
88,3231,
89,3231,
90,3231,
91,3231,
92,3231,
93,3231,
94,3231,
95,3231,
96,3231,
97,3231,
98,3231,
99,3231,
100,3231,28.0
