iterations,fitness,violations
1,2272,
2,2272,
3,2272,
4,2272,
5,2272,
6,2272,
7,2272,
8,2272,
9,2272,
10,2272,
11,2272,
12,2272,
13,2272,
14,2272,
15,2272,
16,2272,
17,2272,
18,2272,
19,2272,
20,2272,
21,2272,
22,2272,
23,2272,
24,2272,
25,2272,
26,2272,
27,2272,
28,2272,
29,2272,
30,2272,
31,2272,
32,2272,
33,2272,
34,2272,
35,2272,
36,2272,
37,2272,
38,2272,
39,2272,
40,2272,
41,2272,
42,2272,
43,2272,
44,2272,
45,2272,
46,2272,
47,2272,
48,2272,
49,2272,
50,2272,
51,2272,
52,2272,
53,2272,
54,2272,
55,2272,
56,2272,
57,2272,
58,2272,
59,2272,
60,2272,
61,2272,
62,2272,
63,2272,
64,2272,
65,2272,
66,2272,
67,2272,
68,2272,
69,2272,
70,2272,
71,2272,
72,2272,
73,2272,
74,2272,
75,2272,
76,2272,
77,2272,
78,2272,
79,2272,
80,2272,
81,2272,
82,2272,
83,2272,
84,2272,
85,2272,
86,2272,
87,2272,
88,2272,
89,2272,
90,2272,
91,2272,
92,2272,
93,2272,
94,2272,
95,2272,
96,2272,
97,2272,
98,2272,
99,2272,
100,2272,19.0
