iterations,fitness,violations
1,1423,11
2,1288,10
3,1094,8
4,791,5
5,696,4
6,686,4
7,682,4
8,584,3
9,582,3
10,582,3
11,569,3
12,569,3
13,569,3
14,469,2
15,469,2
16,469,2
17,469,2
18,469,2
19,469,2
20,469,2
21,469,2
22,469,2
23,469,2
24,469,2
25,469,2
26,369,1
27,369,1
28,369,1
29,369,1
30,369,1
31,369,1
32,369,1
33,369,1
34,369,1
35,369,1
36,369,1
37,271,0
38,271,0
39,265,0
40,265,0
41,265,0
42,257,0
43,257,0
44,257,0
45,257,0
46,257,0
47,257,0
48,257,0
49,257,0
50,257,0
51,257,0
52,257,0
53,257,0
54,257,0
55,257,0
56,257,0
57,257,0
58,257,0
59,257,0
60,257,0
61,257,0
62,257,0
63,257,0
64,257,0
65,257,0
66,255,0
67,255,0
68,255,0
69,255,0
70,255,0
71,255,0
72,255,0
73,255,0
74,255,0
75,255,0
76,255,0
77,255,0
78,255,0
79,255,0
80,255,0
81,255,0
82,255,0
83,255,0
84,255,0
85,255,0
86,255,0
87,255,0
88,255,0
89,255,0
90,255,0
91,255,0
92,255,0
93,255,0
94,255,0
95,255,0
96,255,0
97,255,0
98,255,0
99,255,0
100,255,0
