iterations,fitness,violations
1,1972,
2,1972,
3,1972,
4,1972,
5,1972,
6,1972,
7,1972,
8,1972,
9,1972,
10,1972,
11,1972,
12,1972,
13,1972,
14,1972,
15,1972,
16,1972,
17,1972,
18,1972,
19,1972,
20,1972,
21,1972,
22,1972,
23,1972,
24,1972,
25,1972,
26,1972,
27,1972,
28,1972,
29,1972,
30,1972,
31,1972,
32,1972,
33,1972,
34,1972,
35,1972,
36,1972,
37,1972,
38,1972,
39,1972,
40,1972,
41,1972,
42,1972,
43,1972,
44,1972,
45,1972,
46,1972,
47,1972,
48,1972,
49,1972,
50,1972,
51,1972,
52,1972,
53,1972,
54,1972,
55,1972,
56,1972,
57,1972,
58,1972,
59,1972,
60,1972,
61,1972,
62,1972,
63,1972,
64,1972,
65,1972,
66,1972,
67,1972,
68,1972,
69,1972,
70,1972,
71,1972,
72,1972,
73,1972,
74,1972,
75,1972,
76,1972,
77,1972,
78,1972,
79,1972,
80,1972,
81,1972,
82,1972,
83,1972,
84,1972,
85,1972,
86,1972,
87,1972,
88,1972,
89,1972,
90,1972,
91,1972,
92,1972,
93,1972,
94,1972,
95,1972,
96,1972,
97,1972,
98,1972,
99,1972,
100,1972,16.0
