iterations,fitness,violations
1,1820,
2,1820,
3,1820,
4,1820,
5,1820,
6,1820,
7,1820,
8,1820,
9,1820,
10,1820,
11,1820,
12,1820,
13,1820,
14,1820,
15,1820,
16,1820,
17,1820,
18,1820,
19,1820,
20,1820,
21,1820,
22,1820,
23,1820,
24,1820,
25,1820,
26,1820,
27,1820,
28,1820,
29,1820,
30,1820,
31,1820,
32,1820,
33,1820,
34,1820,
35,1820,
36,1820,
37,1820,
38,1820,
39,1820,
40,1820,
41,1820,
42,1820,
43,1820,
44,1820,
45,1820,
46,1820,
47,1820,
48,1820,
49,1820,
50,1820,
51,1820,
52,1820,
53,1820,
54,1820,
55,1820,
56,1820,
57,1820,
58,1820,
59,1820,
60,1820,
61,1820,
62,1820,
63,1820,
64,1820,
65,1820,
66,1820,
67,1820,
68,1820,
69,1820,
70,1820,
71,1820,
72,1820,
73,1820,
74,1820,
75,1820,
76,1820,
77,1820,
78,1820,
79,1820,
80,1820,
81,1820,
82,1820,
83,1820,
84,1820,
85,1820,
86,1820,
87,1820,
88,1820,
89,1820,
90,1820,
91,1820,
92,1820,
93,1820,
94,1820,
95,1820,
96,1820,
97,1820,
98,1820,
99,1820,
100,1820,15.0
