iterations,fitness,violations
1,1671,
2,1671,
3,1671,
4,1671,
5,1671,
6,1671,
7,1671,
8,1671,
9,1671,
10,1671,
11,1671,
12,1671,
13,1671,
14,1671,
15,1671,
16,1671,
17,1671,
18,1671,
19,1671,
20,1671,
21,1671,
22,1671,
23,1671,
24,1671,
25,1671,
26,1671,
27,1671,
28,1671,
29,1671,
30,1671,
31,1671,
32,1671,
33,1671,
34,1671,
35,1671,
36,1671,
37,1671,
38,1671,
39,1671,
40,1671,
41,1671,
42,1671,
43,1671,
44,1671,
45,1671,
46,1671,
47,1671,
48,1671,
49,1671,
50,1671,
51,1671,
52,1671,
53,1671,
54,1671,
55,1671,
56,1671,
57,1671,
58,1671,
59,1671,
60,1671,
61,1671,
62,1671,
63,1671,
64,1671,
65,1671,
66,1671,
67,1671,
68,1671,
69,1671,
70,1671,
71,1671,
72,1671,
73,1671,
74,1671,
75,1671,
76,1671,
77,1671,
78,1671,
79,1671,
80,1671,
81,1671,
82,1671,
83,1671,
84,1671,
85,1671,
86,1671,
87,1671,
88,1671,
89,1671,
90,1671,
91,1671,
92,1671,
93,1671,
94,1671,
95,1671,
96,1671,
97,1671,
98,1671,
99,1671,
100,1671,13.0
