iterations,fitness,violations
1,1888,16
2,1290,10
3,1289,10
4,1091,8
5,989,7
6,987,7
7,987,7
8,987,7
9,887,6
10,887,6
11,887,6
12,887,6
13,882,6
14,782,5
15,782,5
16,782,5
17,782,5
18,682,4
19,674,4
20,674,4
21,674,4
22,674,4
23,666,4
24,566,3
25,466,2
26,461,2
27,361,1
28,355,1
29,355,1
30,355,1
31,355,1
32,355,1
33,355,1
34,355,1
35,355,1
36,355,1
37,355,1
38,355,1
39,355,1
40,255,0
41,255,0
42,255,0
43,255,0
44,255,0
45,255,0
46,255,0
47,255,0
48,255,0
49,255,0
50,255,0
51,255,0
52,255,0
53,255,0
54,255,0
55,255,0
56,255,0
57,255,0
58,255,0
59,255,0
60,255,0
61,255,0
62,255,0
63,255,0
64,255,0
65,255,0
66,255,0
67,255,0
68,255,0
69,255,0
70,255,0
71,255,0
72,255,0
73,255,0
74,255,0
75,255,0
76,255,0
77,255,0
78,255,0
79,255,0
80,255,0
81,255,0
82,255,0
83,255,0
84,255,0
85,255,0
86,255,0
87,255,0
88,255,0
89,255,0
90,255,0
91,255,0
92,255,0
93,255,0
94,255,0
95,255,0
96,255,0
97,255,0
98,255,0
99,255,0
100,255,0
