iterations,fitness,violations
1,1616,
2,1616,
3,1616,
4,1616,
5,1616,
6,1616,
7,1616,
8,1616,
9,1616,
10,1616,
11,1616,
12,1616,
13,1616,
14,1616,
15,1616,
16,1616,
17,1616,
18,1616,
19,1616,
20,1616,
21,1616,
22,1616,
23,1616,
24,1616,
25,1616,
26,1616,
27,1616,
28,1616,
29,1616,
30,1616,
31,1616,
32,1616,
33,1616,
34,1616,
35,1616,
36,1616,
37,1616,
38,1616,
39,1616,
40,1616,
41,1616,
42,1616,
43,1616,
44,1616,
45,1616,
46,1616,
47,1616,
48,1616,
49,1616,
50,1616,
51,1616,
52,1616,
53,1616,
54,1616,
55,1616,
56,1616,
57,1616,
58,1616,
59,1616,
60,1616,
61,1616,
62,1616,
63,1616,
64,1616,
65,1616,
66,1616,
67,1616,
68,1616,
69,1616,
70,1616,
71,1616,
72,1616,
73,1616,
74,1616,
75,1616,
76,1616,
77,1616,
78,1616,
79,1616,
80,1616,
81,1616,
82,1616,
83,1616,
84,1616,
85,1616,
86,1616,
87,1616,
88,1616,
89,1616,
90,1616,
91,1616,
92,1616,
93,1616,
94,1616,
95,1616,
96,1616,
97,1616,
98,1616,
99,1616,
100,1616,13.0
