iterations,fitness,violations
1,1701,
2,1701,
3,1701,
4,1701,
5,1701,
6,1701,
7,1701,
8,1701,
9,1701,
10,1701,
11,1701,
12,1701,
13,1701,
14,1701,
15,1701,
16,1701,
17,1701,
18,1701,
19,1701,
20,1701,
21,1701,
22,1701,
23,1701,
24,1701,
25,1701,
26,1701,
27,1701,
28,1701,
29,1701,
30,1701,
31,1701,
32,1701,
33,1701,
34,1701,
35,1701,
36,1701,
37,1701,
38,1701,
39,1701,
40,1701,
41,1701,
42,1701,
43,1701,
44,1701,
45,1701,
46,1701,
47,1701,
48,1701,
49,1701,
50,1701,
51,1701,
52,1701,
53,1701,
54,1701,
55,1701,
56,1701,
57,1701,
58,1701,
59,1701,
60,1701,
61,1701,
62,1701,
63,1701,
64,1701,
65,1701,
66,1701,
67,1701,
68,1701,
69,1701,
70,1701,
71,1701,
72,1701,
73,1701,
74,1701,
75,1701,
76,1701,
77,1701,
78,1701,
79,1701,
80,1701,
81,1701,
82,1701,
83,1701,
84,1701,
85,1701,
86,1701,
87,1701,
88,1701,
89,1701,
90,1701,
91,1701,
92,1701,
93,1701,
94,1701,
95,1701,
96,1701,
97,1701,
98,1701,
99,1701,
100,1701,14.0
