iterations,fitness,violations
1,3336,
2,3336,
3,3336,
4,3336,
5,3336,
6,3336,
7,3336,
8,3336,
9,3336,
10,3336,
11,3336,
12,3336,
13,3336,
14,3336,
15,3336,
16,3336,
17,3336,
18,3336,
19,3336,
20,3336,
21,3336,
22,3336,
23,3336,
24,3336,
25,3336,
26,3336,
27,3336,
28,3336,
29,3336,
30,3336,
31,3336,
32,3336,
33,3336,
34,3336,
35,3336,
36,3336,
37,3336,
38,3336,
39,3336,
40,3336,
41,3336,
42,3336,
43,3336,
44,3336,
45,3336,
46,3336,
47,3336,
48,3336,
49,3336,
50,3336,
51,3336,
52,3336,
53,3336,
54,3336,
55,3336,
56,3336,
57,3336,
58,3336,
59,3336,
60,3336,
61,3336,
62,3336,
63,3336,
64,3336,
65,3336,
66,3336,
67,3336,
68,3336,
69,3336,
70,3336,
71,3336,
72,3336,
73,3336,
74,3336,
75,3336,
76,3336,
77,3336,
78,3336,
79,3336,
80,3336,
81,3336,
82,3336,
83,3336,
84,3336,
85,3336,
86,3336,
87,3336,
88,3336,
89,3336,
90,3336,
91,3336,
92,3336,
93,3336,
94,3336,
95,3336,
96,3336,
97,3336,
98,3336,
99,3336,
100,3336,29.0
